EnsemblID	patMutRate	matMutRate	pat_quant	mat_quant	male_CPM_log2geoMean	female_CPM_log2geoMean
ENSG00000143437	1.49362966945975e-05	0	3	3	3.42482725288628	3.65635850669833
ENSG00000172379	2.58444679916264e-05	1.03377871966506e-05	1	1	0.517770029143446	0.744725613815308
ENSG00000133794	1.81289147125207e-05	9.06445735626037e-06	2	2	1.05555554190705	1.84629253908211
ENSG00000029153	3.24749131296074e-05	1.08249710432025e-05	2	2	2.07108414875886	2.48642723170632
ENSG00000241685	2.47899055504599e-05	0	2	3	2.53699761673729	2.81837999073544
ENSG00000130429	0	0	4	4	5.76590189290712	5.21458781815407
ENSG00000163466	2.68889486421081e-05	2.68889486421081e-05	4	4	7.76136041400911	7.82820294800613
ENSG00000111229	0	0	4	4	8.9360508079597	8.8215504071675
ENSG00000241553	0	6.85588920883039e-05	3	3	3.53630896409485	3.34878197176412
ENSG00000162704	6.69926977959402e-05	0	4	4	6.6230496089362	6.94296595564663
ENSG00000136950	0	0	4	4	6.89054977253543	7.16396937450398
ENSG00000242498	5.57755591499805e-05	0	2	2	1.73618780016481	2.17178432785128
ENSG00000128989	4.38096907035836e-05	0	4	4	7.10784494058088	8.05246625582562
ENSG00000172995	1.28625635089073e-05	0	1	1	0.0510374304544038	0.00788491729524339
ENSG00000137486	3.27926194744436e-05	0	3	3	3.2418811739193	2.95838530335443
ENSG00000141480	0	0	3	3	4.03790433132727	3.64176944776007
ENSG00000197070	0	0	2	3	2.18208898964698	3.39018860373541
ENSG00000105643	0	0	2	3	2.52603232790664	2.91469104321823
ENSG00000113369	6.81059728938228e-05	0	3	3	2.83227990481401	2.89787029322068
ENSG00000140450	0.000152346130408288	0	3	3	3.38978384747095	3.15811443998528
ENSG00000205784	0	0	1	1	0	0
ENSG00000100299	0	0	1	2	0.470523903499828	2.52920717245719
ENSG00000113273	3.84214545402153e-05	9.60536363505381e-06	2	2	2.13978741452849	2.57119575264467
ENSG00000141337	3.67239764721724e-05	6.12066274536207e-06	3	3	2.7050947349925	2.78936600810888
ENSG00000183876	9.31272117712796e-05	0	1	1	0.409180337882133	0.722260049785265
ENSG00000180801	6.30509073025561e-05	0	2	2	1.76560910699108	1.1163296798535
ENSG00000164291	4.00024001440086e-05	0	3	3	3.812856020059	3.53975525484511
ENSG00000156219	4.87305686857366e-05	0	2	2	1.02448785152516	1.83645378018039
ENSG00000111339	0	0	1	1	0	0.0237771503674139
ENSG00000167311	0	0	3	3	2.99018113484085	3.22318716338405
ENSG00000117407	0	0	1	1	0.385185322387958	0.269164686356322
ENSG00000173409	4.6000276001656e-05	0	3	3	4.06293466084621	3.621051223952
ENSG00000099889	0.000106773725121722	0	2	2	2.5692512932923	2.10749970528117
ENSG00000104763	6.89940665102801e-05	0	4	4	6.51032638947975	5.90059554923878
ENSG00000188611	3.25686928012333e-05	2.17124618674888e-05	2	2	0.634889151397217	1.01323453427925
ENSG00000204147	1.3493091537133e-05	0	2	2	1.48795383426467	1.41244393392829
ENSG00000153317	4.60332155224003e-05	1.53444051741334e-05	3	3	3.7284866441889	4.05909586966828
ENSG00000151693	2.01340930597781e-05	5.03352326494453e-06	3	3	4.24214015156555	4.43516669294707
ENSG00000088280	3.57570664902651e-05	1.78785332451326e-05	3	3	3.543560954995	4.09711034177777
ENSG00000065802	0.00011768397928762	0	3	4	4.45616888997608	5.17068158561765
ENSG00000196372	7.26163677292862e-05	3.63081838646431e-05	2	2	1.89130292164631	1.05685251823564
ENSG00000146809	0	0	1	1	0.00668049738729741	0.0258008329674634
ENSG00000161664	0	0	1	1	0.302015998612618	0.293633185751314
ENSG00000182177	4.22993951186498e-05	1.40997983728833e-05	1	1	0.201648200621328	0.602650625208095
ENSG00000100628	7.05417607223476e-05	2.35139202407825e-05	2	2	2.6059098142375	1.62879776843601
ENSG00000115239	3.36342065996429e-05	3.66918617450649e-05	3	3	4.35999101881748	4.27013152514185
ENSG00000005981	4.85837827333236e-05	0	1	1	0.0361199666773475	0.0312130558105265
ENSG00000164122	4.75639338544226e-05	0	1	1	0.0576757660224006	0
ENSG00000148331	0	0	3	3	3.18643359228416	3.47312247424291
ENSG00000183475	6.11471199706494e-05	0	3	3	3.27416989524629	3.08376567503071
ENSG00000177981	5.98945855294681e-05	0	3	3	3.69461008150183	3.71539155762291
ENSG00000138303	2.48657250845435e-05	8.28857502818115e-06	4	4	5.05097493603481	4.719188215074
ENSG00000100325	4.03290853363446e-05	0	3	3	3.8592698777278	4.34007514606396
ENSG00000112249	4.02678077668548e-05	2.68452051779032e-06	4	4	5.36522574352656	5.61896678829812
ENSG00000139352	0	0	1	2	0.55753473525176	1.08159769429734
ENSG00000183734	0	0	3	2	3.23501566436995	2.46246032975038
ENSG00000187855	0	0	1	1	0.146088211359065	0
ENSG00000111875	0	0	4	4	4.87051799861011	5.60264687340141
ENSG00000105011	0	0	3	3	2.8217184525599	4.3576636074894
ENSG00000141505	0	0	2	2	1.27884732852808	1.44944764630564
ENSG00000161944	0	6.99251800573386e-05	2	2	1.25196582999576	0.993658897454603
ENSG00000116539	2.63460643370891e-05	4.39101072284819e-06	4	4	5.16467794070206	4.5573785038033
ENSG00000129691	0	0	4	4	6.0660040343412	6.18382665491549
ENSG00000110881	0	0	2	2	1.63980474865616	0.976488598155233
ENSG00000108684	5.60088924887767e-05	1.55101548430458e-05	1	1	0.48872789421061	0.758377569862792
ENSG00000213199	0.000224164985429276	0	2	2	1.01682076356282	1.02995478329836
ENSG00000072182	0	0	1	1	0.0448794668095527	0.101905372505927
ENSG00000101440	1.39967807404297e-05	0	1	1	0.513569205629807	0.438361377205586
ENSG00000126522	0	0	2	3	1.32626333230267	3.13472167100954
ENSG00000070669	0	0	3	3	4.45888024398262	3.66514040648417
ENSG00000138381	0	0.000106190931294467	4	4	5.8694856676622	5.63209226504048
ENSG00000108381	0	0	2	2	1.06841570572024	1.6301534005633
ENSG00000204653	0	0	1	1	0.0149174637770563	0.0846016770128802
ENSG00000166183	0	0	1	1	0.558497349344405	0.451595314404071
ENSG00000198363	3.74086993930439e-05	0	3	3	3.92367979075685	4.03370063031696
ENSG00000174939	5.13215293815756e-05	0	1	2	0.423713411768073	1.36336096531075
ENSG00000128203	6.36456211812627e-05	6.36456211812627e-05	3	2	2.66949080558854	1.90299376741641
ENSG00000066279	9.59339974097821e-05	0	4	4	4.76272850400339	4.79124441864431
ENSG00000106819	7.60427360176419e-05	0	1	1	0.32699155628922	0.276736376096982
ENSG00000244617	0	0	1	1	0.145896918812526	0.22063513887545
ENSG00000169696	2.46657786986335e-05	0	4	4	5.50316539570869	5.4048067926665
ENSG00000162174	7.16871572457794e-05	1.79217893114449e-05	4	4	6.84468042231254	6.41136828627648
ENSG00000130707	0	0	3	3	4.50948183251443	4.31290673727111
ENSG00000034533	0	7.26163677292862e-05	3	2	3.0851946569116	2.64831108095986
ENSG00000152092	2.60146527531632e-05	6.5036631882908e-06	1	1	0.571093106143029	0.589298175951538
ENSG00000148219	4.65021299997372e-05	1.0109158695595e-05	3	3	3.30061432878329	3.61622362911604
ENSG00000171456	2.47301324298592e-05	1.23650662149296e-05	4	4	4.63254929636036	4.57632589581083
ENSG00000143970	4.14957847198689e-05	6.91596411997815e-06	4	3	4.79671891988807	4.40598807949438
ENSG00000141431	4.62839753306412e-05	1.15709938326603e-05	2	2	1.02398242823296	1.03743912528352
ENSG00000154438	3.08318431275822e-05	1.54159215637911e-05	2	2	1.62436924751498	1.9954230212694
ENSG00000138138	2.22670036406551e-05	1.11335018203275e-05	3	4	3.92785124335078	4.97899894268306
ENSG00000156802	3.11222690208934e-05	0	4	4	5.33857956053757	5.36980291704634
ENSG00000119778	2.8215430454607e-05	0	3	3	3.3030029985096	4.01780085744658
ENSG00000197785	4.45831475702185e-05	0	3	3	3.65834690657731	3.47662265269496
ENSG00000215915	0	4.88639139995114e-05	1	2	0.199616934264147	1.10912786408545
ENSG00000176208	3.1352385132699e-05	0	3	3	3.79479321382898	3.78780992609775
ENSG00000137343	0	0	3	3	3.67049363292131	3.55503657736728
ENSG00000167654	4.16579879191835e-05	2.08289939595918e-05	2	2	0.842994504828516	0.941652872296127
ENSG00000107669	3.19660976701281e-05	0	4	4	5.52664232576009	5.20173869391131
ENSG00000123268	1.7424031223864e-05	0	3	3	3.03327054722758	2.81594603926454
ENSG00000115966	1.04111357507991e-05	1.04111357507991e-05	3	4	4.10054933553273	4.55446034129959
ENSG00000162772	7.21826220337454e-05	0	2	2	0.918259649334453	1.7463092558385
ENSG00000128272	0	0	4	4	5.6638552447499	4.60156188764914
ENSG00000169136	0	0	4	3	4.78256605997355	4.31131804666407
ENSG00000118217	4.26368524528034e-05	4.73742805031149e-06	3	3	3.59481073130386	3.88114670269205
ENSG00000213676	0	0	3	3	4.28824458521624	4.27586111395096
ENSG00000170653	3.3770378312663e-05	0	3	3	3.31753186375569	3.25441213702526
ENSG00000171681	1.45834244797363e-05	7.29171223986817e-06	3	4	4.22398809108978	4.57976793380955
ENSG00000166669	7.00998604375506e-05	6.37271458523187e-06	3	3	3.45582678497435	3.9706525976066
ENSG00000152348	2.64064748676375e-05	1.32032374338188e-05	3	3	4.26303549074707	4.41417082221333
ENSG00000123395	0	0	4	4	6.04716257255551	5.24345766366439
ENSG00000145782	7.33783387144115e-05	0	4	4	5.79048800197656	5.62186899290398
ENSG00000175224	3.49558682163768e-05	0	4	3	5.96740311770116	4.18434289148863
ENSG00000126775	4.40606274233345e-05	4.40606274233345e-05	4	4	5.58099706479461	5.29912573126803
ENSG00000085978	5.85390982637303e-05	1.17078196527461e-05	4	3	4.96023584771597	3.92391134223934
ENSG00000168010	3.41798543938203e-05	0	2	2	1.83521150918983	2.51232283152609
ENSG00000110046	8.83080183680678e-05	0	3	3	3.1818010495896	2.96044667375658
ENSG00000066739	5.95280615282044e-05	1.19056123056409e-05	3	3	3.76054973418492	3.44194131968679
ENSG00000144848	6.78058041768375e-05	0	4	4	7.32622970397886	7.49169429907825
ENSG00000168397	5.4611981868822e-05	0	4	4	5.48868714884918	5.51788895686624
ENSG00000125703	7.3772608230564e-05	2.4590869410188e-05	4	3	4.67308733945819	3.75967206268328
ENSG00000130734	0.000105196717862403	0	3	3	4.28220661716075	3.97665361508854
ENSG00000057663	2.49912530614285e-05	1.07105370263265e-05	4	4	6.70971966484253	6.22072604181515
ENSG00000197548	3.17109092574714e-05	1.05703030858238e-05	3	3	3.64963944647342	4.29456800447881
ENSG00000198925	0	9.67773153972709e-05	3	2	3.30315199263985	2.67085484724124
ENSG00000181652	0	0	2	3	2.4062031053889	3.04942379769677
ENSG00000138363	2.64585262600873e-05	5.29170525201746e-05	4	4	6.81029084445193	6.53645562359558
ENSG00000198513	3.94430639372066e-05	1.97215319686033e-05	2	2	1.03064062121186	2.12519190193786
ENSG00000119787	9.6174653170157e-05	4.80873265850785e-05	3	3	4.27410636824517	3.95644918592876
ENSG00000184743	8.36540070269366e-05	2.09135017567341e-05	4	4	5.16766225198337	5.40990752009462
ENSG00000149311	2.7416977963604e-05	1.3708488981802e-05	4	3	4.82132589193635	4.43575444678507
ENSG00000166454	0	0	3	3	4.20265624427443	4.20760451060851
ENSG00000111676	0	0	3	2	2.68295434274188	2.65092830044996
ENSG00000179774	0	0	1	1	0.523068019150649	0.319073335392543
ENSG00000168874	5.0041284059349e-05	0	2	2	1.23574512340102	0.903630165643006
ENSG00000177556	9.93838203140529e-05	0	4	4	6.67304841787774	7.49601683327308
ENSG00000206190	8.03462387247445e-05	1.07128318299659e-05	1	1	0.219276989260248	0.792392597860715
ENSG00000118322	6.68795077668228e-05	2.46398186509347e-05	1	1	0.0277137629899042	0.0793393810249104
ENSG00000145246	2.77507978354378e-05	0	2	2	2.2298268131674	1.55257693667773
ENSG00000068650	6.17846496038059e-05	2.57436040015858e-05	2	2	1.00288982812236	2.34481077071871
ENSG00000058063	3.1240725409644e-05	7.810181352411e-06	3	3	2.87958721545756	3.4544183310918
ENSG00000075673	6.24707168514759e-05	0	1	1	0.146421820857574	0.473986728632922
ENSG00000105726	0	0	3	3	4.27341915592076	3.70781742667939
ENSG00000159363	0	0	3	3	3.9244626221745	3.72716249422406
ENSG00000133657	4.18821854124348e-05	0	2	2	1.9626146924628	2.7091683341145
ENSG00000127249	4.13028999798648e-05	0	2	1	0.840268384832343	0.77205879250908
ENSG00000187527	2.88691936834204e-05	9.62306456114014e-06	1	1	0	0
ENSG00000163399	2.66148564128497e-05	0	4	4	5.69221968555802	5.45557309402127
ENSG00000018625	3.59634611234985e-05	7.1926922246997e-05	1	1	0.0759789420626973	0.0852040568070829
ENSG00000105409	6.48908211933422e-05	0	1	1	0.0448794668095527	0.357564981751394
ENSG00000132681	0	2.82853425354981e-05	1	1	0.0746765816663104	0.0132481299148381
ENSG00000143153	3.90030812434182e-05	1.95015406217091e-05	4	4	5.06362194644441	5.74829654352855
ENSG00000129244	0	0	1	1	0.259923451221155	0.786835833740208
ENSG00000069849	9.9269377382465e-05	1.9853875476493e-05	4	4	7.90301757463283	8.07569256172399
ENSG00000196296	3.84157350850909e-05	0	2	2	0.87361556845609	2.19453438274393
ENSG00000174437	1.42245487261917e-05	0	3	4	4.28593725785525	4.52511966233191
ENSG00000074370	7.39444430751029e-05	2.4648147691701e-05	3	2	3.58999527676813	2.69331080229247
ENSG00000070961	8.2567519589144e-06	0	4	4	6.44168243099936	6.80643574552
ENSG00000157087	4.69680799709842e-05	2.08747022093263e-05	1	1	0.285793108240615	0.148745418227832
ENSG00000058668	6.82972638408674e-05	8.53715798010842e-06	3	3	2.72452212924612	3.14980672003978
ENSG00000017260	1.20813801768714e-05	6.0406900884357e-06	3	3	3.45870185983562	4.1279625931701
ENSG00000064270	7.45481847517013e-05	5.32487033940724e-05	1	1	0.232347563997693	0.785330413589546
ENSG00000105675	7.34214390602056e-05	0	1	1	0.404262563417736	0.569064353436167
ENSG00000033627	1.56988335766653e-05	1.56988335766653e-05	3	3	4.42801006112449	3.57607996127179
ENSG00000185344	4.05342413003385e-05	2.02671206501692e-05	4	4	4.87248913447237	5.12332546541063
ENSG00000105929	5.39560581862131e-05	1.07912116372426e-05	2	2	0.811491387466472	1.81471318999282
ENSG00000117410	0	0	4	4	7.80954831317143	8.02921458352829
ENSG00000185883	0	0	4	4	8.17839146134311	8.1633452056319
ENSG00000159720	0	0	4	4	5.43605685367497	5.76619230710316
ENSG00000113732	3.87206690931619e-05	1.9360334546581e-05	4	4	6.36871581821387	6.20050927980692
ENSG00000171130	5.52669393169006e-05	5.52669393169006e-05	3	4	4.34238826761173	4.77213675944303
ENSG00000114573	6.15498245829999e-05	0	3	3	3.70047749358339	4.01951568611364
ENSG00000116039	3.39029020884188e-05	0	3	2	2.62402345514499	2.29644804888333
ENSG00000147416	6.79509394217375e-05	0	4	4	5.40720064041662	6.31478157194822
ENSG00000155097	3.84852216748768e-05	0	4	4	4.8661987148582	5.13198761189441
ENSG00000143882	7.82791120017535e-05	0	2	2	1.26013628524974	1.69817954259771
ENSG00000100554	3.03711352730365e-05	3.03711352730365e-05	4	4	5.52468684997003	6.62552375903354
ENSG00000131100	0	2.73238974807367e-05	4	4	6.57187873864281	6.58905720189523
ENSG00000250565	1.93225513496802e-05	0	3	3	3.57480454680837	3.05651436782665
ENSG00000128524	0	0.000334224598930481	4	4	7.22057072733903	7.30315120900963
ENSG00000136888	8.92618048736945e-05	0	4	4	9.12338671777482	9.09558484039114
ENSG00000213760	0	0	1	2	0.235790756747405	0.910647470497064
ENSG00000047249	1.56375833678663e-05	0	4	4	5.55826446356768	6.24372786470608
ENSG00000123191	2.45206218429699e-05	3.67809327644549e-05	3	2	2.7040705957809	2.60061627396208
ENSG00000124406	5.23121992048546e-05	2.01200766172518e-05	3	3	3.05985706521539	3.32368704856973
ENSG00000132932	5.9725446715713e-05	1.68456388172524e-05	2	2	2.24580950039	2.7100587886119
ENSG00000081923	2.56993433817766e-05	0	2	1	0.895849298417888	0.732629167743549
ENSG00000143515	0	0	2	2	2.32954090813787	1.91075484200523
ENSG00000130270	3.39167005833673e-05	0	2	2	1.36018779983594	1.07541161621573
ENSG00000104043	3.70435539585668e-05	9.2608884896417e-06	1	1	0.37005493970218	0.304572173693268
ENSG00000054793	5.25142663756987e-05	1.75047554585662e-05	2	2	1.050393980303	2.11428899786624
ENSG00000166377	4.27897607394071e-05	9.8745601706324e-06	3	3	3.98806556055731	3.77578565739134
ENSG00000123472	0	0	4	4	5.03968984825316	5.17493529470024
ENSG00000171953	1.62106082220205e-05	0	2	3	2.26001383168455	3.26288872841301
ENSG00000175054	1.54306699996914e-05	2.31460049995371e-05	3	3	2.87929660285773	3.43498522855182
ENSG00000138085	0	0	4	4	7.2290806624395	6.64892616302089
ENSG00000088812	5.00990848567166e-05	1.11331299681592e-05	3	4	4.40297252508106	4.52275151415582
ENSG00000107518	2.92752730504717e-05	7.02606553211322e-06	3	3	3.05850619969434	2.86763906596462
ENSG00000124788	3.68105598669623e-05	6.49598115299335e-06	3	2	2.81786368908255	1.76567569004618
ENSG00000130638	4.61621908575781e-05	1.15405477143945e-05	4	4	7.61299760891235	7.48693433773124
ENSG00000224470	2.60671228413164e-05	0	3	2	2.64839059256192	2.7304673678305
ENSG00000204842	3.84396081722607e-05	6.40660136204345e-06	4	4	5.80563383385416	5.83533951671208
ENSG00000168488	0	0	3	3	4.32623186486502	4.4677444800715
ENSG00000066427	3.22331098504384e-05	0	4	4	5.22523316538632	5.55505112632998
ENSG00000163635	7.12946393560668e-06	2.85178557424267e-05	2	2	0.831130182480368	0.977333716206046
ENSG00000146776	4.42063848755222e-05	7.36773081258703e-06	3	3	3.36339337585696	3.03149938104077
ENSG00000162650	0.000107619457597934	0	3	2	2.66806300938256	1.52236077420129
ENSG00000087152	0	0	3	2	2.84357120229448	2.23066965336326
ENSG00000253719	0.000131891321551042	0	3	3	3.49375318543372	3.34390744236738
ENSG00000148090	3.37675844696126e-05	6.75351689392251e-06	3	3	4.01488770943539	3.95952052141299
ENSG00000127423	3.63213714949877e-05	0	4	4	4.89357780334602	4.9027293832513
ENSG00000115307	0	0	4	4	6.48477496480923	6.53673096095781
ENSG00000087586	4.38327342859648e-05	4.38327342859648e-05	4	4	4.64235929160849	4.69241202568335
ENSG00000175756	0	0	4	4	7.75973175782999	7.9973199803841
ENSG00000178999	0	0	3	3	3.09935867971118	2.95111349297846
ENSG00000105146	0	0	2	2	2.42176405087058	2.38726949830415
ENSG00000158321	3.53098438800474e-05	8.40710568572557e-06	3	3	3.42569100191936	2.88063138799133
ENSG00000169857	3.24520289472098e-05	9.27200827063138e-06	3	3	3.98732968842597	3.95488335383514
ENSG00000135407	4.68406014333224e-05	0	1	1	0.18603046858499	0.345286195365318
ENSG00000105778	3.24184136589583e-05	3.24184136589583e-05	3	3	4.08628735364289	3.69064970267278
ENSG00000101200	0	0	1	1	0.233650297579961	0.64923528239463
ENSG00000119986	0	0	3	2	2.6618247470586	2.29238930564632
ENSG00000166148	0.000236882624659481	0	1	1	0.0291198253218393	0.0971082874999562
ENSG00000162779	4.76962701516741e-05	5.29958557240824e-06	2	2	1.51411481345175	1.43451488996775
ENSG00000103126	4.59896983075791e-05	3.06597988717194e-05	2	2	2.29105671303454	2.31520114142847
ENSG00000168646	3.0298439630359e-05	0	3	3	2.72388416101718	2.87512346955675
ENSG00000167601	4.70510739407627e-05	0	1	1	0.404580820336798	0.441651721152875
ENSG00000160862	0	0.000107480653482373	1	1	0.127974139822783	0.0179276216632367
ENSG00000163512	0	0	4	4	6.06424273541208	5.93140607519894
ENSG00000155096	0.000103467644189553	0	4	4	5.70615635150878	5.55276657414694
ENSG00000142920	2.36021619580354e-05	0	2	2	1.82207514676405	2.2959301961113
ENSG00000172232	0.000291630212890055	0	1	1	0.401837493036892	0.138098507470127
ENSG00000166710	0	0	3	4	3.71722228079638	5.35055805905887
ENSG00000169255	4.64532912156826e-05	0	3	3	4.07565801041632	3.92282583800792
ENSG00000162885	6.99618707804247e-05	0	3	3	3.4682106325965	3.8440470253084
ENSG00000172318	3.27379054977282e-05	1.37843812622013e-05	1	1	0.273177201353067	0.243169830344543
ENSG00000162630	0	0	1	1	0.336424350368197	0.562309077049484
ENSG00000235863	0	0	2	2	1.45096013443508	1.44537088352801
ENSG00000183778	6.02103923137133e-05	2.58044538487343e-05	2	2	1.31887921945624	1.23160566359931
ENSG00000109956	0	2.98498552282021e-05	1	1	0.388920759323263	0.166271026598094
ENSG00000112309	4.98489576582954e-05	0	3	3	3.94215817715243	3.41494470638758
ENSG00000149541	0	0	3	3	3.78896230682815	3.58720562296681
ENSG00000187676	1.5752000504064e-05	0	3	3	3.35083100424938	3.36244330488647
ENSG00000170340	3.49467062729338e-05	0	3	3	3.10952183375714	3.46301365230491
ENSG00000179913	0.000160582378760304	0	1	1	0.00668049738729741	0.0452721155471183
ENSG00000176383	0	0	3	3	3.43927869603053	3.3305130428672
ENSG00000176597	0	0	1	1	0.385854840445934	0.725821058248704
ENSG00000156966	0	0	2	1	0.816520606910472	0.676500561617126
ENSG00000177191	0	0	2	2	2.4398362493976	0.996103833885824
ENSG00000237172	0	0	2	2	2.30148733103181	1.96274041821484
ENSG00000175711	4.77742000210206e-05	1.91096800084083e-05	2	3	2.48603053093686	3.07022028390805
ENSG00000135454	0	0	2	2	1.85001042674369	1.9361882469981
ENSG00000167080	2.27190112686296e-05	2.27190112686296e-05	1	1	0.207942976121955	0.26879372816767
ENSG00000139044	2.91698267312292e-05	0	2	2	1.28324720887307	1.25034770304261
ENSG00000182272	0	0	1	1	0.370160733055895	0.573065804372525
ENSG00000086062	1.58483628641161e-05	0	3	3	2.76865493894585	3.15090243269668
ENSG00000117411	0	0	3	3	2.75201291484594	3.10016734846837
ENSG00000158850	0	0	4	4	5.82224659431838	5.11935986053063
ENSG00000121578	6.85119210742669e-05	0	3	3	3.440539744645	3.39619482990694
ENSG00000158470	4.95037251553179e-05	0	3	3	4.06316478538542	3.90166826231757
ENSG00000118276	6.29316719371942e-05	3.14658359685971e-05	2	2	1.65051681381195	2.38044400662599
ENSG00000027847	0	0	3	3	3.94807174090312	4.29356683841438
ENSG00000174684	0	0	3	3	2.82327831558129	3.01949724967868
ENSG00000108641	0	2.2806577416927e-05	3	4	3.80785756335539	4.84049858066303
ENSG00000123810	0.00010515247108307	0	3	3	2.80316563522396	2.8231591453063
ENSG00000164929	0.000100524963699319	0	1	1	0.252304735618163	0.806021102256849
ENSG00000136881	3.20410124959949e-05	0	1	1	0.0597591178892541	0.0149033566617674
ENSG00000105393	0	0	4	4	5.0032213887818	5.08486887572953
ENSG00000186318	6.44682977145988e-05	0	2	2	1.51439013032117	1.81201215917116
ENSG00000182240	2.61558715572334e-05	2.61558715572334e-05	3	3	4.09581291108555	3.15973258752229
ENSG00000156273	1.60751028806584e-05	0	3	3	3.80888078385629	4.14472815070266
ENSG00000112182	2.70151987508172e-05	0	3	3	2.8209757295289	2.85090106564114
ENSG00000002330	0	0	3	3	3.6543266255524	2.98782418162624
ENSG00000107262	0	0	4	4	5.29210141500399	5.70686560661157
ENSG00000112208	5.71200091392015e-05	0	4	4	5.11764150142691	4.73189418714595
ENSG00000151929	3.80633373934227e-05	0	4	4	6.01860117485644	5.72697331967481
ENSG00000156735	0	0	3	3	4.44571868719971	3.74688003651741
ENSG00000166170	0.000163639338897071	0	4	4	5.61111424340191	5.09167163408674
ENSG00000204463	0.000146466495789088	0	4	4	6.366694642213	6.57798633537099
ENSG00000140320	0	0	3	3	2.80106972905717	3.00557184928781
ENSG00000175866	9.77899471934285e-05	1.22237433991786e-05	3	3	3.84091475187838	4.04444279055584
ENSG00000006453	2.74951883420401e-05	9.16506278068005e-06	3	4	3.32269300060883	4.72681893167804
ENSG00000128298	0.000228527899447724	3.80879832412874e-05	2	2	2.23247791479683	2.08441982242663
ENSG00000007516	6.37511156445238e-05	0	2	2	1.87187224065185	1.69163184544279
ENSG00000030110	0	0	3	3	2.75531329474042	2.7753582286113
ENSG00000095739	0.000368935620734182	0	4	4	6.83313178431141	6.13089510453361
ENSG00000175334	0.000520562207183758	0	4	4	8.36930329090713	8.91374056442562
ENSG00000125888	7.11439954467843e-05	2.37146651489281e-05	1	1	0.0291198253218393	0.116713936275028
ENSG00000153064	5.73977376228576e-05	6.04186711819554e-06	2	2	1.04617426052497	1.53496183942718
ENSG00000172530	4.75518711661304e-05	1.58506237220435e-05	3	3	4.28575588898631	4.28009133667435
ENSG00000163930	0	0	3	3	3.11775819114272	2.81993677792438
ENSG00000138376	3.5750887813714e-05	1.19169626045713e-05	4	4	6.23570401162667	5.33449343193171
ENSG00000125492	0.000261951538965291	0	1	1	0	0.00162021075035535
ENSG00000143032	0.000173731758165393	0	1	1	0.282680133507259	0.439156254881926
ENSG00000131668	0	0	2	3	1.93689651261511	2.98381152291892
ENSG00000043039	5.23573915547527e-05	1.30893478886882e-05	2	1	0.652912823606151	0.631232897132823
ENSG00000176788	4.28098481677385e-05	9.51329959283078e-06	2	2	2.07649826192672	2.30229720845754
ENSG00000156127	0	0	1	1	0.0361199666773475	0.0796828023580083
ENSG00000168062	0	0	1	1	0.0638337296672517	0.777434175555658
ENSG00000123685	7.45990302126072e-05	7.45990302126072e-05	2	2	1.40822947539659	1.39552659672116
ENSG00000087088	0	0	4	4	7.57871201265561	7.01659428087917
ENSG00000198604	4.08349939564209e-05	2.45009963738525e-05	2	3	2.56548864237355	3.99284449040569
ENSG00000009954	1.22158292715701e-05	0	4	4	7.79596589110669	6.82327339881149
ENSG00000076108	4.86062167351204e-05	2.43031083675602e-05	4	4	6.17221666576981	6.21314167691602
ENSG00000123636	4.71177405024097e-05	1.68277644651463e-05	3	3	3.60375719434903	3.36615802845865
ENSG00000105327	0	0	2	2	1.49539965756088	1.77071207895033
ENSG00000214413	0	0	3	3	3.78080525755365	4.06285776709103
ENSG00000129151	9.19455682236116e-05	2.29863920559029e-05	1	1	0.0852766803501724	0.0466288168474831
ENSG00000174483	0	0	2	2	1.22118595590546	1.51637980261442
ENSG00000179941	0	0	2	2	1.90071117739422	2.49247082207465
ENSG00000181004	0	0	2	2	1.09054458820036	1.92396050373555
ENSG00000125124	5.1440329218107e-05	0	3	4	3.99940131183812	4.55173716153464
ENSG00000140463	1.92285505518594e-05	0	4	4	5.0186224101882	5.14937104704147
ENSG00000163093	7.36973984818336e-05	0	2	2	1.95834208955138	1.57422747451934
ENSG00000138686	0	0	3	3	3.41818605430861	4.29878593562048
ENSG00000122507	5.48683942372509e-05	5.22556135592866e-06	3	3	3.79675002937329	3.66703446748072
ENSG00000114439	4.16636286937411e-05	1.04159071734353e-05	4	4	6.38290945313346	5.9960312060555
ENSG00000187244	0	0	3	3	3.46264377924562	3.4541275344898
ENSG00000132692	0.000165380374862183	0	2	2	1.20165004204359	0.865335206731057
ENSG00000075790	0	0	4	4	6.81621789104098	6.80806087970931
ENSG00000050820	7.52860871310982e-05	7.52860871310982e-05	3	3	3.59962701482395	4.19967513755477
ENSG00000137936	3.92415675222518e-05	7.13483045859123e-06	3	2	2.68094441706657	2.456274199337
ENSG00000064787	4.48588069052657e-05	2.24294034526328e-05	1	2	0.425210801631851	1.11403931333671
ENSG00000116752	0	0	4	4	5.5445703806749	5.58661273933333
ENSG00000141376	2.1071499813166e-05	1.40476665421107e-06	3	3	3.75898833141937	3.8762754299584
ENSG00000124243	1.21684108055488e-05	0	3	3	2.66239962039317	3.018746390207
ENSG00000060982	5.04003225620644e-05	7.20004608029491e-06	1	1	0.514264777790809	0.64327865810285
ENSG00000105552	6.38447296175701e-05	0	3	3	3.67700392528278	3.83977549897545
ENSG00000107949	3.31917153478492e-05	0	4	4	7.22985305671267	7.84278175674876
ENSG00000186666	0	0	2	2	2.35349964810301	2.51674580652056
